filepath,boxes
/content/face-images/2002/08/28/big/img_19157.jpg,"[(0.29888889, 0.17444444, 0.18, 0.27333333), (0.72444444, 0.28333333, 0.18222222, 0.29111111)]"
/content/face-images/2002/08/23/big/img_586.jpg,"[(0.29666667, 0.33, 0.23333333, 0.35333333), (0.73444444, 0.46111111, 0.21555556, 0.30888889)]"
/content/face-images/2002/07/31/big/img_232.jpg,"[(0.49777778, 0.43777778, 0.45777778, 0.72444444)]"
/content/face-images/2003/01/13/big/img_240.jpg,"[(0.28777778, 0.45666667, 0.21111111, 0.32222222)]"
/content/face-images/2003/01/14/big/img_321.jpg,"[(0.33666667, 0.40666667, 0.23333333, 0.39555556), (0.63222222, 0.49555556, 0.25111111, 0.36444444)]"
/content/face-images/2003/01/15/big/img_533.jpg,"[(0.50777778, 0.40888889, 0.16222222, 0.23555556), (0.80666667, 0.17, 0.23111111, 0.34)]"
/content/face-images/2002/07/23/big/img_480.jpg,"[(0.48111111, 0.29, 0.18, 0.31777778)]"
/content/face-images/2002/07/24/big/img_371.jpg,"[(0.47555556, 0.23333333, 0.19555556, 0.30222222)]"
/content/face-images/2002/08/21/big/img_702.jpg,"[(0.50444444, 0.33888889, 0.59111111, 0.99333333)]"
/content/face-images/2002/08/31/big/img_17075.jpg,"[(0.36777778, 0.30888889, 0.19333333, 0.31111111)]"
/content/face-images/2002/09/02/big/img_15278.jpg,"[(0.52555556, 0.16777778, 0.14444444, 0.20666667), (0.18777778, 0.72444444, 0.10888889, 0.17333333)]"
/content/face-images/2002/07/29/big/img_246.jpg,"[(0.45777778, 0.50666667, 0.53333333, 0.68888889), (0.77555556, 0.48111111, 0.42222222, 0.59333333)]"
/content/face-images/2003/01/15/big/img_829.jpg,"[(0.50555556, 0.31222222, 0.34, 0.52666667)]"
/content/face-images/2003/01/15/big/img_1213.jpg,"[(0.24888889, 0.31444444, 0.14666667, 0.20666667), (0.68222222, 0.31333333, 0.14222222, 0.20444444)]"
/content/face-images/2003/01/16/big/img_441.jpg,"[(0.50666667, 0.35333333, 0.19111111, 0.30222222)]"
/content/face-images/2002/08/14/big/img_921.jpg,"[(0.13555556, 0.36111111, 0.16444444, 0.22444444), (0.32222222, 0.41666667, 0.08, 0.11777778), (0.60555556, 0.45, 0.15333333, 0.19777778)]"
/content/face-images/2002/07/23/big/img_425.jpg,"[(0.74888889, 0.52888889, 0.26666667, 0.4)]"
/content/face-images/2002/08/15/big/img_296.jpg,"[(0.31333333, 0.22777778, 0.24, 0.32666667), (0.63666667, 0.31111111, 0.26, 0.37777778)]"
/content/face-images/2002/07/19/big/img_135.jpg,"[(0.38444444, 0.32888889, 0.21777778, 0.34666667), (0.73111111, 0.18666667, 0.18222222, 0.29777778)]"
/content/face-images/2002/07/26/big/img_402.jpg,"[(0.31111111, 0.27666667, 0.16, 0.23777778), (0.71, 0.25111111, 0.15777778, 0.23555556), (0.91888889, 0.20444444, 0.13555556, 0.20444444), (0.01666667, 0.23666667, 0.08666667, 0.17111111)]"
/content/face-images/2003/01/17/big/img_88.jpg,"[(0.52555556, 0.14444444, 0.18, 0.24888889)]"
/content/face-images/2002/08/20/big/img_872.jpg,"[(0.51, 0.48444444, 0.51333333, 0.87555556)]"
/content/face-images/2002/08/13/big/img_1110.jpg,"[(0.31888889, 0.04666667, 0.16666667, 0.25333333), (0.56111111, 0.15888889, 0.18444444, 0.26444444)]"
/content/face-images/2003/01/16/big/img_1040.jpg,"[(0.29333333, 0.48666667, 0.34222222, 0.54666667), (0.76, 0.46222222, 0.50222222, 0.67555556)]"
/content/face-images/2002/07/23/big/img_9.jpg,"[(0.62, 0.34333333, 0.41777778, 0.59333333)]"
/content/face-images/2002/08/13/big/img_700.jpg,"[(0.30888889, 0.36222222, 0.23555556, 0.35111111), (0.66333333, 0.25333333, 0.25555556, 0.34222222)]"
/content/face-images/2002/08/16/big/img_371.jpg,"[(0.75333333, 0.43111111, 0.32888889, 0.44)]"
/content/face-images/2002/08/27/big/img_19966.jpg,"[(0.56777778, 0.33777778, 0.41555556, 0.62222222)]"
/content/face-images/2003/01/17/big/img_391.jpg,"[(0.51333333, 0.42666667, 0.35555556, 0.52888889)]"
/content/face-images/2002/08/18/big/img_426.jpg,"[(0.58666667, 0.24555556, 0.23555556, 0.37111111)]"
/content/face-images/2002/08/01/big/img_1618.jpg,"[(0.48666667, 0.27444444, 0.44444444, 0.54444444), (0.66333333, 0.67444444, 0.34444444, 0.49111111)]"
/content/face-images/2002/07/21/big/img_754.jpg,"[(0.61888889, 0.33666667, 0.17555556, 0.29111111)]"
/content/face-images/2003/01/14/big/img_1101.jpg,"[(0.34, 0.26888889, 0.20444444, 0.31111111)]"
/content/face-images/2003/01/16/big/img_1022.jpg,"[(0.54222222, 0.47555556, 0.35555556, 0.57333333)]"
/content/face-images/2002/07/22/big/img_275.jpg,"[(0.48888889, 0.26444444, 0.24, 0.36444444)]"
/content/face-images/2002/08/24/big/img_86.jpg,"[(0.45, 0.22777778, 0.23333333, 0.34)]"
/content/face-images/2002/08/17/big/img_582.jpg,"[(0.49111111, 0.33333333, 0.38666667, 0.58222222)]"
/content/face-images/2003/01/15/big/img_765.jpg,"[(0.67666667, 0.36222222, 0.32222222, 0.48)]"
/content/face-images/2003/01/17/big/img_449.jpg,"[(0.18111111, 0.65444444, 0.20222222, 0.3), (0.62222222, 0.37, 0.23555556, 0.37555556)]"
/content/face-images/2002/07/28/big/img_265.jpg,"[(0.49111111, 0.38333333, 0.30222222, 0.43777778)]"
/content/face-images/2003/01/13/big/img_552.jpg,"[(0.48777778, 0.42333333, 0.38888889, 0.64222222)]"
/content/face-images/2002/07/28/big/img_115.jpg,"[(0.40333333, 0.34222222, 0.09555556, 0.14666667), (0.49, 0.3, 0.09555556, 0.13777778), (0.76111111, 0.29222222, 0.08666667, 0.14)]"
/content/face-images/2003/01/16/big/img_56.jpg,"[(0.49555556, 0.49222222, 0.40888889, 0.62888889)]"
/content/face-images/2002/08/02/big/img_1232.jpg,"[(0.15333333, 0.39666667, 0.09777778, 0.14), (0.23, 0.36222222, 0.09555556, 0.14666667), (0.47222222, 0.43333333, 0.13555556, 0.20444444), (0.52777778, 0.35, 0.11333333, 0.15333333)]"
/content/face-images/2003/01/17/big/img_925.jpg,"[(0.50777778, 0.31, 0.24666667, 0.35333333)]"
/content/face-images/2002/07/22/big/img_445.jpg,"[(0.49555556, 0.42, 0.43111111, 0.70222222)]"
/content/face-images/2002/07/25/big/img_957.jpg,"[(0.26333333, 0.16777778, 0.22, 0.32666667), (0.30444444, 0.64666667, 0.18666667, 0.18222222), (0.58111111, 0.34666667, 0.32666667, 0.45333333), (0.46777778, 0.06444444, 0.18444444, 0.23555556)]"
/content/face-images/2002/07/20/big/img_589.jpg,"[(0.66111111, 0.29111111, 0.25111111, 0.39111111), (0.36, 0.63555556, 0.29777778, 0.37333333)]"
/content/face-images/2002/08/31/big/img_17107.jpg,"[(0.29666667, 0.28555556, 0.10444444, 0.15333333), (0.69555556, 0.23888889, 0.16, 0.23777778)]"
/content/face-images/2002/07/29/big/img_483.jpg,"[(0.40111111, 0.24888889, 0.15777778, 0.26222222), (0.07111111, 0.23111111, 0.15111111, 0.22222222)]"
/content/face-images/2002/08/14/big/img_1063.jpg,"[(0.15111111, 0.24222222, 0.2, 0.31111111), (0.45222222, 0.14888889, 0.18888889, 0.28444444), (0.63, 0.42555556, 0.23333333, 0.30888889)]"
/content/face-images/2002/08/07/big/img_1545.jpg,"[(0.46222222, 0.27777778, 0.15111111, 0.26666667)]"
/content/face-images/2002/08/14/big/img_680.jpg,"[(0.44111111, 0.35666667, 0.25555556, 0.34)]"
/content/face-images/2002/09/01/big/img_16694.jpg,"[(0.40777778, 0.70333333, 0.20666667, 0.3), (0.37, 0.20111111, 0.21111111, 0.31777778), (0.61111111, 0.33111111, 0.25333333, 0.34666667)]"
/content/face-images/2002/08/14/big/img_257.jpg,"[(0.61666667, 0.27444444, 0.26444444, 0.41555556)]"
/content/face-images/2002/08/11/big/img_726.jpg,"[(0.28222222, 0.17888889, 0.21777778, 0.30888889), (0.63444444, 0.56111111, 0.35777778, 0.54888889)]"
/content/face-images/2002/07/26/big/img_681.jpg,"[(0.48666667, 0.36444444, 0.34222222, 0.50666667)]"
/content/face-images/2002/07/25/big/img_481.jpg,"[(0.42111111, 0.28111111, 0.30888889, 0.46444444)]"
/content/face-images/2003/01/14/big/img_737.jpg,"[(0.40555556, 0.26, 0.21111111, 0.29777778)]"
/content/face-images/2002/08/28/big/img_19480.jpg,"[(0.22, 0.33111111, 0.20888889, 0.32), (0.68777778, 0.36222222, 0.20222222, 0.31555556)]"
/content/face-images/2003/01/16/big/img_362.jpg,"[(0.36111111, 0.34444444, 0.18444444, 0.27111111)]"
/content/face-images/2002/08/27/big/img_19865.jpg,"[(0.51111111, 0.44777778, 0.43111111, 0.56666667)]"
/content/face-images/2003/01/01/big/img_547.jpg,"[(0.49111111, 0.34222222, 0.32444444, 0.52)]"
/content/face-images/2002/09/02/big/img_15074.jpg,"[(0.50222222, 0.15111111, 0.16888889, 0.22666667)]"
/content/face-images/2002/08/01/big/img_1453.jpg,"[(0.63666667, 0.37888889, 0.23777778, 0.33555556)]"
/content/face-images/2002/08/22/big/img_594.jpg,"[(0.78444444, 0.43111111, 0.27555556, 0.40444444), (0.31444444, 0.52222222, 0.11777778, 0.18222222)]"
/content/face-images/2002/08/28/big/img_19263.jpg,"[(0.51777778, 0.54777778, 0.16, 0.21111111), (0.73444444, 0.67444444, 0.1, 0.13111111)]"
/content/face-images/2002/08/13/big/img_478.jpg,"[(0.05666667, 0.29222222, 0.03777778, 0.04666667), (0.28666667, 0.25, 0.16, 0.22888889), (0.56111111, 0.26444444, 0.04666667, 0.07111111)]"
/content/face-images/2002/07/29/big/img_1358.jpg,"[(0.41111111, 0.58777778, 0.23555556, 0.34444444), (0.34444444, 0.26555556, 0.25333333, 0.25111111)]"
/content/face-images/2003/01/14/big/img_1022.jpg,"[(0.48555556, 0.26333333, 0.19777778, 0.33555556)]"
/content/face-images/2002/08/16/big/img_450.jpg,"[(0.2, 0.44222222, 0.14666667, 0.22222222), (0.32777778, 0.48222222, 0.08666667, 0.09777778), (0.46333333, 0.56777778, 0.12666667, 0.19777778), (0.52444444, 0.46111111, 0.08888889, 0.11777778), (0.63222222, 0.44555556, 0.11333333, 0.15777778), (0.84111111, 0.55666667, 0.09555556, 0.14), (0.92888889, 0.52777778, 0.08, 0.11333333), (0.93444444, 0.44777778, 0.07333333, 0.09555556), (0.78444444, 0.81111111, 0.18222222, 0.24444444)]"
/content/face-images/2002/08/02/big/img_159.jpg,"[(0.47777778, 0.33555556, 0.35555556, 0.59111111)]"
/content/face-images/2002/07/26/big/img_781.jpg,"[(0.33111111, 0.28444444, 0.06222222, 0.08888889), (0.68777778, 0.56222222, 0.15333333, 0.20444444)]"
/content/face-images/2003/01/13/big/img_601.jpg,"[(0.55, 0.43444444, 0.41555556, 0.63333333)]"
/content/face-images/2002/08/20/big/img_407.jpg,"[(0.53666667, 0.45666667, 0.51777778, 0.77555556)]"
/content/face-images/2002/08/15/big/img_468.jpg,"[(0.20555556, 0.21111111, 0.13111111, 0.21333333), (0.32777778, 0.46777778, 0.14444444, 0.21111111), (0.53444444, 0.45111111, 0.16222222, 0.24), (0.67555556, 0.60666667, 0.12888889, 0.18666667), (0.75777778, 0.38333333, 0.12888889, 0.20222222), (0.68222222, 0.33444444, 0.12444444, 0.19777778), (0.41777778, 0.22777778, 0.10666667, 0.15777778), (0.32555556, 0.18222222, 0.10444444, 0.14222222), (0.53777778, 0.21444444, 0.10666667, 0.15333333), (0.24111111, 0.04111111, 0.06, 0.09111111), (0.71111111, 0.05333333, 0.06666667, 0.09333333), (0.16, 0.49222222, 0.10666667, 0.20222222), (0.45555556, 0.14888889, 0.08444444, 0.11555556)]"
/content/face-images/2002/08/31/big/img_17902.jpg,"[(0.49555556, 0.15555556, 0.16888889, 0.26222222)]"
/content/face-images/2002/08/16/big/img_81.jpg,"[(0.45111111, 0.17666667, 0.17777778, 0.29111111)]"
/content/face-images/2002/07/25/big/img_987.jpg,"[(0.48222222, 0.33555556, 0.35111111, 0.59111111)]"
/content/face-images/2002/07/25/big/img_500.jpg,"[(0.52, 0.28444444, 0.23111111, 0.37333333)]"
/content/face-images/2002/08/02/big/img_31.jpg,"[(0.56777778, 0.20555556, 0.24222222, 0.36222222)]"
/content/face-images/2002/08/18/big/img_538.jpg,"[(0.34888889, 0.33888889, 0.23111111, 0.29555556), (0.68666667, 0.34666667, 0.19111111, 0.30666667)]"
/content/face-images/2002/08/08/big/img_54.jpg,"[(0.58555556, 0.34333333, 0.16666667, 0.27777778)]"
/content/face-images/2002/07/23/big/img_686.jpg,"[(0.48111111, 0.43222222, 0.15777778, 0.29111111), (0.21666667, 0.77555556, 0.13111111, 0.26222222)]"
/content/face-images/2002/07/24/big/img_836.jpg,"[(0.58555556, 0.42, 0.25555556, 0.38222222), (0.11222222, 0.65888889, 0.06444444, 0.09111111), (0.91888889, 0.62, 0.10888889, 0.16), (0.04777778, 0.66555556, 0.06444444, 0.08222222), (0.21888889, 0.63222222, 0.07333333, 0.10444444)]"
/content/face-images/2003/01/17/big/img_734.jpg,"[(0.52888889, 0.25333333, 0.21333333, 0.34222222)]"
/content/face-images/2002/08/16/big/img_1055.jpg,"[(0.51111111, 0.17555556, 0.18222222, 0.30666667)]"
/content/face-images/2003/01/16/big/img_521.jpg,"[(0.57666667, 0.46888889, 0.40666667, 0.51555556)]"
/content/face-images/2002/07/25/big/img_612.jpg,"[(0.46666667, 0.33888889, 0.25333333, 0.38444444)]"
/content/face-images/2002/08/22/big/img_778.jpg,"[(0.49, 0.22222222, 0.15777778, 0.24888889)]"
/content/face-images/2002/08/03/big/img_251.jpg,"[(0.70111111, 0.16888889, 0.10888889, 0.16444444)]"
/content/face-images/2002/08/12/big/img_436.jpg,"[(0.16111111, 0.23666667, 0.13111111, 0.19777778), (0.48777778, 0.31222222, 0.16222222, 0.23777778), (0.86444444, 0.41777778, 0.09777778, 0.15111111)]"
/content/face-images/2002/08/23/big/img_705.jpg,"[(0.57111111, 0.34666667, 0.36888889, 0.59555556)]"
/content/face-images/2002/07/28/big/img_243.jpg,"[(0.27222222, 0.58, 0.31333333, 0.43555556), (0.61, 0.36111111, 0.35333333, 0.51777778)]"
/content/face-images/2002/07/25/big/img_1029.jpg,"[(0.77, 0.39111111, 0.18888889, 0.27555556), (0.34222222, 0.31111111, 0.23111111, 0.36)]"
/content/face-images/2002/08/20/big/img_287.jpg,"[(0.49888889, 0.41555556, 0.45555556, 0.71555556)]"
/content/face-images/2002/08/29/big/img_18739.jpg,"[(0.54444444, 0.39333333, 0.43111111, 0.65333333)]"
/content/face-images/2002/08/05/big/img_3272.jpg,"[(0.43222222, 0.31555556, 0.21111111, 0.33333333)]"
/content/face-images/2002/07/27/big/img_214.jpg,"[(0.41111111, 0.31333333, 0.22666667, 0.30666667)]"
/content/face-images/2003/01/14/big/img_5.jpg,"[(0.54, 0.29777778, 0.16888889, 0.26222222)]"
/content/face-images/2002/08/01/big/img_1380.jpg,"[(0.53444444, 0.32666667, 0.42, 0.69333333)]"
/content/face-images/2002/08/29/big/img_19097.jpg,"[(0.51333333, 0.18222222, 0.17777778, 0.27111111)]"
/content/face-images/2002/07/30/big/img_486.jpg,"[(0.48666667, 0.31666667, 0.32444444, 0.50888889)]"
/content/face-images/2002/08/29/big/img_18707.jpg,"[(0.23111111, 0.29666667, 0.17777778, 0.21111111), (0.65888889, 0.30888889, 0.19777778, 0.28888889)]"
/content/face-images/2002/08/10/big/img_559.jpg,"[(0.20333333, 0.32777778, 0.35333333, 0.47777778), (0.45, 0.26555556, 0.15777778, 0.25555556), (0.73777778, 0.41666667, 0.24888889, 0.35333333)]"
/content/face-images/2002/08/15/big/img_365.jpg,"[(0.60444444, 0.30444444, 0.29777778, 0.41777778)]"
/content/face-images/2002/08/09/big/img_525.jpg,"[(0.48888889, 0.35777778, 0.44444444, 0.64888889)]"
/content/face-images/2002/08/10/big/img_689.jpg,"[(0.41888889, 0.34, 0.15777778, 0.23555556)]"
/content/face-images/2002/07/25/big/img_502.jpg,"[(0.53333333, 0.59555556, 0.17333333, 0.28444444)]"
/content/face-images/2002/08/03/big/img_667.jpg,"[(0.50333333, 0.33111111, 0.18444444, 0.29333333)]"
/content/face-images/2002/08/10/big/img_855.jpg,"[(0.23777778, 0.57, 0.16888889, 0.27333333), (0.65222222, 0.29333333, 0.07333333, 0.09333333), (0.84888889, 0.34, 0.06666667, 0.08444444), (0.23111111, 0.25777778, 0.11111111, 0.14666667)]"
/content/face-images/2002/08/10/big/img_706.jpg,"[(0.64333333, 0.34333333, 0.18444444, 0.27333333)]"
/content/face-images/2002/08/18/big/img_603.jpg,"[(0.53333333, 0.45222222, 0.57333333, 0.80666667)]"
/content/face-images/2003/01/16/big/img_1055.jpg,"[(0.36777778, 0.21777778, 0.18, 0.26666667)]"
/content/face-images/2002/08/31/big/img_17890.jpg,"[(0.50333333, 0.54444444, 0.27333333, 0.36888889), (0.60888889, 0.18777778, 0.29777778, 0.42)]"
/content/face-images/2002/08/15/big/img_761.jpg,"[(0.11777778, 0.39777778, 0.15111111, 0.21777778), (0.4, 0.30888889, 0.14222222, 0.21333333), (0.60555556, 0.41, 0.14444444, 0.20222222), (0.89222222, 0.38333333, 0.13555556, 0.20666667)]"
/content/face-images/2003/01/15/big/img_489.jpg,"[(0.39555556, 0.17888889, 0.12888889, 0.22), (0.51444444, 0.35888889, 0.13111111, 0.20666667), (0.66777778, 0.18666667, 0.08222222, 0.12888889), (0.28333333, 0.06444444, 0.08666667, 0.12), (0.24888889, 0.26666667, 0.09777778, 0.14222222)]"
/content/face-images/2002/08/26/big/img_351.jpg,"[(0.2, 0.35444444, 0.21333333, 0.33555556), (0.61222222, 0.3, 0.12666667, 0.19555556), (0.77666667, 0.39888889, 0.28666667, 0.46444444)]"
/content/face-images/2002/08/01/big/img_1772.jpg,"[(0.49333333, 0.23111111, 0.24888889, 0.36888889)]"
/content/face-images/2002/08/31/big/img_17729.jpg,"[(0.63444444, 0.43222222, 0.33555556, 0.50888889)]"
/content/face-images/2002/07/25/big/img_609.jpg,"[(0.48222222, 0.30222222, 0.34666667, 0.53333333)]"
/content/face-images/2003/01/13/big/img_539.jpg,"[(0.51111111, 0.21444444, 0.18666667, 0.27333333)]"
/content/face-images/2002/07/27/big/img_686.jpg,"[(0.53444444, 0.33555556, 0.36222222, 0.55111111)]"
/content/face-images/2002/07/31/big/img_311.jpg,"[(0.49888889, 0.43222222, 0.41555556, 0.72666667)]"
/content/face-images/2002/08/22/big/img_799.jpg,"[(0.32, 0.19555556, 0.18222222, 0.29333333), (0.63666667, 0.29111111, 0.17555556, 0.28444444)]"
/content/face-images/2003/01/16/big/img_936.jpg,"[(0.46777778, 0.19111111, 0.21555556, 0.31555556), (0.59222222, 0.32888889, 0.12222222, 0.18666667), (0.72888889, 0.08555556, 0.04888889, 0.06888889), (0.58222222, 0.02888889, 0.04444444, 0.06666667), (0.24777778, 0.03111111, 0.04666667, 0.06222222), (0.37666667, 0.23444444, 0.07777778, 0.12666667)]"
/content/face-images/2002/08/31/big/img_17813.jpg,"[(0.53333333, 0.34222222, 0.30222222, 0.46666667)]"
/content/face-images/2002/08/04/big/img_862.jpg,"[(0.41888889, 0.14777778, 0.14888889, 0.18444444), (0.52666667, 0.43888889, 0.17333333, 0.23777778)]"
/content/face-images/2002/08/09/big/img_332.jpg,"[(0.37333333, 0.52, 0.22222222, 0.32444444)]"
/content/face-images/2002/07/20/big/img_148.jpg,"[(0.52111111, 0.20111111, 0.16666667, 0.25111111)]"
/content/face-images/2002/08/12/big/img_426.jpg,"[(0.74444444, 0.32777778, 0.32, 0.47777778), (0.95, 0.35444444, 0.25555556, 0.40666667)]"
/content/face-images/2002/07/24/big/img_69.jpg,"[(0.46, 0.30111111, 0.20444444, 0.30444444)]"
/content/face-images/2002/07/27/big/img_685.jpg,"[(0.76333333, 0.36333333, 0.20222222, 0.29555556)]"
/content/face-images/2002/08/02/big/img_480.jpg,"[(0.52777778, 0.29, 0.26444444, 0.39333333)]"
/content/face-images/2002/08/26/big/img_154.jpg,"[(0.46, 0.33111111, 0.16888889, 0.24888889)]"
/content/face-images/2002/07/24/big/img_598.jpg,"[(0.43111111, 0.31888889, 0.28444444, 0.53555556)]"
/content/face-images/2002/08/01/big/img_1881.jpg,"[(0.55888889, 0.15333333, 0.16666667, 0.25777778)]"
/content/face-images/2002/08/20/big/img_667.jpg,"[(0.48555556, 0.19444444, 0.20222222, 0.33111111)]"
/content/face-images/2003/01/14/big/img_495.jpg,"[(0.37222222, 0.33, 0.25555556, 0.35777778)]"
/content/face-images/2002/07/21/big/img_744.jpg,"[(0.55222222, 0.34777778, 0.28222222, 0.39777778)]"
/content/face-images/2002/07/30/big/img_150.jpg,"[(0.38777778, 0.34555556, 0.14444444, 0.22)]"
/content/face-images/2002/07/23/big/img_924.jpg,"[(0.50777778, 0.44888889, 0.37111111, 0.6)]"
/content/face-images/2002/08/08/big/img_272.jpg,"[(0.21888889, 0.30444444, 0.17555556, 0.28444444)]"
/content/face-images/2002/07/23/big/img_310.jpg,"[(0.49888889, 0.77222222, 0.18, 0.26888889)]"
/content/face-images/2002/07/25/big/img_1011.jpg,"[(0.48666667, 0.15, 0.14222222, 0.23333333)]"
/content/face-images/2002/09/02/big/img_15725.jpg,"[(0.29888889, 0.2, 0.12666667, 0.20888889), (0.65, 0.17, 0.14444444, 0.19777778)]"
/content/face-images/2002/07/19/big/img_814.jpg,"[(0.51, 0.33444444, 0.39333333, 0.56222222)]"
/content/face-images/2002/08/20/big/img_936.jpg,"[(0.39666667, 0.26666667, 0.27333333, 0.39555556), (0.61555556, 0.34111111, 0.20888889, 0.34444444)]"
/content/face-images/2002/07/25/big/img_85.jpg,"[(0.67555556, 0.33666667, 0.28, 0.40222222), (0.24888889, 0.48333333, 0.26666667, 0.39777778)]"
/content/face-images/2002/08/24/big/img_662.jpg,"[(0.48888889, 0.44333333, 0.55111111, 0.74)]"
/content/face-images/2002/08/09/big/img_495.jpg,"[(0.49444444, 0.21888889, 0.18444444, 0.26444444)]"
/content/face-images/2003/01/15/big/img_196.jpg,"[(0.47222222, 0.35111111, 0.18444444, 0.29333333), (0.86, 0.44666667, 0.18666667, 0.24888889), (0.04666667, 0.47555556, 0.14222222, 0.24888889)]"
/content/face-images/2002/08/16/big/img_707.jpg,"[(0.47444444, 0.22111111, 0.24666667, 0.36666667)]"
/content/face-images/2002/08/28/big/img_19370.jpg,"[(0.29, 0.13222222, 0.19777778, 0.3), (0.52333333, 0.23, 0.23333333, 0.34)]"
/content/face-images/2002/08/06/big/img_2366.jpg,"[(0.49333333, 0.33666667, 0.32, 0.48666667)]"
/content/face-images/2002/08/06/big/img_3012.jpg,"[(0.42333333, 0.18333333, 0.12222222, 0.19333333), (0.07777778, 0.28555556, 0.05777778, 0.08666667), (0.54, 0.20333333, 0.21333333, 0.33111111), (0.85555556, 0.26444444, 0.17777778, 0.28444444)]"
/content/face-images/2002/08/01/big/img_1452.jpg,"[(0.08, 0.29888889, 0.16888889, 0.24222222), (0.26888889, 0.46444444, 0.07555556, 0.08888889), (0.57111111, 0.35888889, 0.07111111, 0.1), (0.63, 0.40666667, 0.05555556, 0.08), (0.71111111, 0.39111111, 0.09333333, 0.11555556)]"
